date_reg,type,maker,model,colour,fuel,state
2026-01-10,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-10,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-01-10,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-01-10,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-01-10,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-01-10,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-01-10,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-01-11,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-01-11,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-11,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-01-11,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-01-12,jip,Audi,Q8,grey,electric,W.P. Kuala Lumpur
2026-01-12,motokar,BMW,i5,white,electric,Rakan Niaga
2026-01-12,motokar,BMW,i7,white,electric,Rakan Niaga
2026-01-12,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-01-12,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-01-12,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-01-12,jip,BYD,Atto 3,black,electric,Selangor
2026-01-12,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-01-12,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-01-12,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-01-12,jip,BYD,Sealion,grey,electric,Pahang
2026-01-12,jip,BYD,Sealion,grey,electric,Perak
2026-01-12,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-01-12,jip,Chery,iCaur 03,black,electric,W.P. Kuala Lumpur
2026-01-12,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-01-12,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-01-12,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-01-12,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-01-12,jip,Chery,iCaur V23,green,electric,Johor
2026-01-12,jip,Chery,iCaur V23,silver,electric,Selangor
2026-01-12,jip,Chery,iCaur V23,green,electric,W.P. Kuala Lumpur
2026-01-12,jip,Chery,iCaur V23,black,electric,W.P. Kuala Lumpur
2026-01-12,jip,Chery,Omoda 5,white,electric,W.P. Kuala Lumpur
2026-01-12,window_van,Denza,D9,black,electric,W.P. Kuala Lumpur
2026-01-12,window_van,Denza,D9,blue,electric,Rakan Niaga
2026-01-12,motokar,Dong Feng,Box E3,purple,electric,Rakan Niaga
2026-01-12,motokar,Great Wall,Ora,white,electric,Rakan Niaga
2026-01-12,motokar,Great Wall,Ora,black,electric,W.P. Kuala Lumpur
2026-01-12,motokar,Great Wall,Ora,black,electric,Rakan Niaga
2026-01-12,motokar,MG,MG4,orange,electric,Rakan Niaga
2026-01-12,motokar,Porsche,Taycan,silver,electric,Johor
2026-01-12,motokar,Porsche,Taycan,black,electric,W.P. Kuala Lumpur
2026-01-12,motokar,Porsche,Taycan,white,electric,W.P. Kuala Lumpur
2026-01-12,motokar,Proton,e.MAS 5,silver,electric,Selangor
2026-01-12,motokar,Proton,e.MAS 5,grey,electric,Selangor
2026-01-12,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-01-12,motokar,Proton,e.MAS 5,pink,electric,W.P. Kuala Lumpur
2026-01-12,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-12,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-01-12,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-01-12,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-01-12,motokar,Proton,e.MAS 5,silver,electric,Pulau Pinang
2026-01-12,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-01-12,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-01-12,motokar,Proton,e.MAS 5,yellow,electric,Selangor
2026-01-12,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-01-12,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-01-12,motokar,Proton,e.MAS 5,yellow,electric,Kelantan
2026-01-12,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-01-12,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-01-12,jip,Proton,e.MAS 7,green,electric,Melaka
2026-01-12,jip,Smart,Brabus,red,electric,Rakan Niaga
2026-01-12,motokar,Tesla,Model 3,white,electric,Selangor
2026-01-12,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-01-12,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-01-12,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-01-12,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-01-12,motokar,Tesla,Model Y,grey,electric,Selangor
2026-01-12,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-01-12,motokar,Tesla,Model Y,white,electric,Selangor
2026-01-12,window_van,Xpeng,X9,white,electric,Selangor
2026-01-12,window_van,Xpeng,X9,black,electric,Melaka
2026-01-12,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-01-12,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-01-12,jip,Zeekr,7X,grey,electric,Selangor
2026-01-12,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-01-12,jip,Zeekr,7X,white,electric,W.P. Kuala Lumpur
2026-01-12,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-01-12,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-01-13,motokar,BMW,i4,black,electric,Rakan Niaga
2026-01-13,motokar,BMW,i4,green,electric,Rakan Niaga
2026-01-13,motokar,BMW,i5,blue,electric,Rakan Niaga
2026-01-13,motokar,BMW,i5,black,electric,Rakan Niaga
2026-01-13,jip,BMW,iX,black,electric,Rakan Niaga
2026-01-13,jip,BMW,iX2,green,electric,Rakan Niaga
2026-01-13,jip,BMW,iX2,grey,electric,Rakan Niaga
2026-01-13,jip,BMW,iX3,grey,electric,Rakan Niaga
2026-01-13,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-01-13,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-01-13,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-01-13,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-01-13,jip,BYD,Atto 3,grey,electric,W.P. Kuala Lumpur
2026-01-13,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-01-13,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-01-13,motokar,BYD,M6,white,electric,Rakan Niaga
2026-01-13,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-01-13,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-01-13,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-01-13,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-01-13,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-01-13,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur 03,white,electric,Sarawak
2026-01-13,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur V23,green,electric,Negeri Sembilan
2026-01-13,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur V23,orange,electric,Selangor
2026-01-13,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur V23,grey,electric,W.P. Kuala Lumpur
2026-01-13,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur V23,silver,electric,W.P. Kuala Lumpur
2026-01-13,jip,Chery,iCaur V23,white,electric,W.P. Kuala Lumpur
2026-01-13,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-01-13,jip,Chery,iCaur V23,green,electric,W.P. Kuala Lumpur
2026-01-13,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-01-13,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-01-13,jip,Chery,Omoda 5,white,electric,Rakan Niaga
2026-01-13,motokar,Great Wall,Ora,grey,electric,Rakan Niaga
2026-01-13,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-01-13,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-01-13,jip,Leapmotor,C10,grey,electric,Selangor
2026-01-13,motokar,Mercedes Benz,EQS,silver,electric,Johor
2026-01-13,motokar,MG,MG4,silver,electric,Rakan Niaga
2026-01-13,motokar,Porsche,Taycan,black,electric,W.P. Kuala Lumpur
2026-01-13,motokar,Porsche,Taycan,black,electric,Rakan Niaga
2026-01-13,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-01-13,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-01-13,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-01-13,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-01-13,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-13,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-01-13,motokar,Proton,e.MAS 5,silver,electric,Selangor
2026-01-13,motokar,Proton,e.MAS 5,grey,electric,Selangor
2026-01-13,motokar,Proton,e.MAS 5,grey,electric,Johor
2026-01-13,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-01-13,motokar,Proton,e.MAS 5,pink,electric,Pahang
2026-01-13,motokar,Proton,e.MAS 5,pink,electric,Selangor
2026-01-13,motokar,Proton,e.MAS 5,white,electric,Melaka
2026-01-13,motokar,Proton,e.MAS 5,yellow,electric,Selangor
2026-01-13,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-01-13,jip,Proton,e.MAS 7,black,electric,Sarawak
2026-01-13,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-01-13,jip,Smart,Brabus,beige,electric,Rakan Niaga
2026-01-13,jip,Smart,Brabus,red,electric,Rakan Niaga
2026-01-13,jip,Smart,Brabus,beige,electric,Kedah
2026-01-13,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-01-13,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-01-13,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-01-13,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-01-13,motokar,Tesla,Model Y,grey,electric,Johor
2026-01-13,jip,Xpeng,G6,purple,electric,Selangor
2026-01-13,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-01-13,window_van,Xpeng,X9,black,electric,Rakan Niaga
2026-01-13,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-01-13,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-01-13,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-01-13,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-01-13,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-01-13,jip,Zeekr,7X,grey,electric,Johor
2026-01-13,jip,Zeekr,7X,grey,electric,Selangor
2026-01-13,jip,Zeekr,7X,green,electric,Perak
2026-01-13,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-01-13,jip,Zeekr,X,white,electric,Rakan Niaga
2026-01-14,motokar,BMW,i7,white,electric,W.P. Kuala Lumpur
2026-01-14,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-01-14,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-01-14,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-01-14,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-01-14,jip,BYD,Atto 3,white,electric,W.P. Kuala Lumpur
2026-01-14,motokar_pelbagai_utiliti,BYD,M6,white,electric,Rakan Niaga
2026-01-14,motokar,BYD,Seal 6,yellow,electric,Rakan Niaga
2026-01-14,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-01-14,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-01-14,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-01-14,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-01-14,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-01-14,jip,BYD,Sealion,black,electric,Pahang
2026-01-14,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur V23,green,electric,Johor
2026-01-14,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur V23,grey,electric,Pulau Pinang
2026-01-14,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-01-14,jip,Chery,iCaur V23,black,electric,Johor
2026-01-14,jip,Chery,Omoda 5,white,electric,Rakan Niaga
2026-01-14,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-01-14,window_van,Denza,D9,black,electric,W.P. Kuala Lumpur
2026-01-14,motokar,Dong Feng,Box E3,silver,electric,Rakan Niaga
2026-01-14,motokar,Dong Feng,Box E3,white,electric,Rakan Niaga
2026-01-14,motokar,Dong Feng,Box E3,purple,electric,Pulau Pinang
2026-01-14,motokar,Great Wall,Ora,grey,electric,Rakan Niaga
2026-01-14,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-01-14,jip,Leapmotor,B10,grey,electric,Selangor
2026-01-14,jip,Leapmotor,B10,purple,electric,Selangor
2026-01-14,jip,Leapmotor,C10,grey,electric,Selangor
2026-01-14,motokar,Mercedes Benz,EQS,silver,electric,W.P. Kuala Lumpur
2026-01-14,motokar,Mercedes Benz,EQS,grey,electric,W.P. Kuala Lumpur
2026-01-14,motokar,Mercedes Benz,EQS,blue,electric,Rakan Niaga
2026-01-14,motokar,MG,MG4,blue,electric,Rakan Niaga
2026-01-14,motokar,Porsche,Taycan,blue,electric,Johor
2026-01-14,motokar,Porsche,Taycan,white,electric,W.P. Kuala Lumpur
2026-01-14,motokar,Proton,e.MAS 5,yellow,electric,Kelantan
2026-01-14,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-01-14,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-01-14,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-14,motokar,Proton,e.MAS 5,grey,electric,Kelantan
2026-01-14,motokar,Proton,e.MAS 5,yellow,electric,Selangor
2026-01-14,motokar,Proton,e.MAS 5,grey,electric,Pulau Pinang
2026-01-14,motokar,Proton,e.MAS 5,pink,electric,Melaka
2026-01-14,motokar,Proton,e.MAS 5,silver,electric,Selangor
2026-01-14,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-01-14,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-01-14,motokar,Proton,e.MAS 5,white,electric,Kelantan
2026-01-14,motokar,Proton,e.MAS 5,pink,electric,Selangor
2026-01-14,motokar,Proton,e.MAS 5,white,electric,Terengganu
2026-01-14,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-01-14,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-01-14,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-01-14,motokar,Proton,e.MAS 5,white,electric,Kedah
2026-01-14,motokar,Proton,e.MAS 5,white,electric,Pulau Pinang
2026-01-14,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-01-14,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-01-14,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-01-14,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-01-14,jip,Proton,e.MAS 7,grey,electric,Sarawak
2026-01-14,jip,Smart,Brabus,beige,electric,W.P. Kuala Lumpur
2026-01-14,jip,Smart,Brabus,black,electric,Rakan Niaga
2026-01-14,motokar,Tesla,Model 3,silver,electric,Rakan Niaga
2026-01-14,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-01-14,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-01-14,motokar,Tesla,Model Y,white,electric,Johor
2026-01-14,motokar,Tesla,Model Y,grey,electric,W.P. Kuala Lumpur
2026-01-14,motokar,Tesla,Model Y,grey,electric,Johor
2026-01-14,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-01-14,motokar,Tesla,Model Y,silver,electric,Rakan Niaga
2026-01-14,jip,Xpeng,G6,silver,electric,Rakan Niaga
2026-01-14,jip,Xpeng,G6,black,electric,Rakan Niaga
2026-01-14,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-01-14,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-01-14,window_van,Xpeng,X9,grey,electric,Rakan Niaga
2026-01-14,window_van,Zeekr,009,white,electric,Johor
2026-01-14,window_van,Zeekr,009,black,electric,Rakan Niaga
2026-01-14,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-01-14,jip,Zeekr,7X,blue,electric,Sarawak
2026-01-14,jip,Zeekr,7X,green,electric,Johor
2026-01-14,jip,Zeekr,7X,white,electric,Selangor
2026-01-14,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-01-14,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-01-14,jip,Zeekr,7X,blue,electric,W.P. Kuala Lumpur
2026-01-14,jip,Zeekr,7X,blue,electric,Johor
2026-01-14,jip,Zeekr,7X,grey,electric,Selangor
2026-01-14,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-01-14,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-01-14,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-01-15,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-01-15,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-01-15,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-01-15,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-01-15,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-01-15,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-01-15,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-01-15,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur 03,grey,electric,Selangor
2026-01-15,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur V23,grey,electric,W.P. Kuala Lumpur
2026-01-15,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-01-15,jip,Chery,iCaur V23,white,electric,W.P. Kuala Lumpur
2026-01-15,jip,Chery,iCaur V23,black,electric,W.P. Kuala Lumpur
2026-01-15,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-01-15,motokar,Dong Feng,Box E3,purple,electric,Pahang
2026-01-15,motokar,Great Wall,Ora,black,electric,Rakan Niaga
2026-01-15,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-01-15,jip,Leapmotor,B10,black,electric,Rakan Niaga
2026-01-15,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-01-15,jip,Leapmotor,B10,purple,electric,Rakan Niaga
2026-01-15,jip,Leapmotor,B10,purple,electric,Selangor
2026-01-15,jip,Leapmotor,C10,grey,electric,W.P. Kuala Lumpur
2026-01-15,jip,Leapmotor,C10,white,electric,Rakan Niaga
2026-01-15,jip,Leapmotor,C10,white,electric,Pulau Pinang
2026-01-15,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-01-15,jip,Lexus,RZ,brown,electric,Rakan Niaga
2026-01-15,motokar,Mercedes Benz,EQS,grey,electric,Rakan Niaga
2026-01-15,motokar,Mercedes Benz,EQS,silver,electric,Rakan Niaga
2026-01-15,motokar,Mercedes Benz,EQS,black,electric,Rakan Niaga
2026-01-15,motokar,Mercedes Benz,EQS,black,electric,Pulau Pinang
2026-01-15,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-01-15,motokar,MG,MG4,red,electric,Johor
2026-01-15,motokar,MG,S5,grey,electric,Rakan Niaga
2026-01-15,motokar,MG,S5,beige,electric,Rakan Niaga
2026-01-15,jip,Porsche,Macan,purple,electric,W.P. Kuala Lumpur
2026-01-15,motokar,Porsche,Taycan,black,electric,W.P. Kuala Lumpur
2026-01-15,motokar,Porsche,Taycan,white,electric,W.P. Kuala Lumpur
2026-01-15,motokar,Porsche,Taycan,white,electric,Rakan Niaga
2026-01-15,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-01-15,motokar,Proton,e.MAS 5,silver,electric,Selangor
2026-01-15,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-01-15,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-01-15,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-15,motokar,Proton,e.MAS 5,pink,electric,Selangor
2026-01-15,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-01-15,motokar,Proton,e.MAS 5,white,electric,Pulau Pinang
2026-01-15,motokar,Proton,e.MAS 5,pink,electric,Perak
2026-01-15,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-01-15,motokar,Proton,e.MAS 5,yellow,electric,Johor
2026-01-15,motokar,Proton,e.MAS 5,grey,electric,Pulau Pinang
2026-01-15,motokar,Proton,e.MAS 5,silver,electric,Kedah
2026-01-15,motokar,Proton,e.MAS 5,silver,electric,Pulau Pinang
2026-01-15,motokar,Proton,e.MAS 5,pink,electric,Kelantan
2026-01-15,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-01-15,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-01-15,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-01-15,jip,Proton,e.MAS 7,grey,electric,W.P. Kuala Lumpur
2026-01-15,motokar,Rolls Royce,Spectre,white,electric,Selangor
2026-01-15,jip,Smart,Brabus,red,electric,Rakan Niaga
2026-01-15,motokar,Tesla,Model 3,grey,electric,Negeri Sembilan
2026-01-15,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-01-15,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-01-15,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-01-15,motokar,Tesla,Model Y,black,electric,Selangor
2026-01-15,motokar,Tesla,Model Y,grey,electric,W.P. Kuala Lumpur
2026-01-15,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-01-15,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-01-15,motokar,Volvo,ES90,black,electric,Rakan Niaga
2026-01-15,jip,Xpeng,G6,black,electric,Selangor
2026-01-15,jip,Xpeng,G6,black,electric,W.P. Kuala Lumpur
2026-01-15,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-01-15,jip,Xpeng,G6,black,electric,Rakan Niaga
2026-01-15,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-01-15,window_van,Zeekr,009,black,electric,Rakan Niaga
2026-01-15,window_van,Zeekr,009,white,electric,W.P. Kuala Lumpur
2026-01-15,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-01-15,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-01-15,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-01-15,jip,Zeekr,7X,white,electric,Selangor
2026-01-15,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-01-15,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-01-15,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-01-15,jip,Zeekr,7X,white,electric,W.P. Kuala Lumpur
2026-01-15,jip,Zeekr,7X,black,electric,W.P. Kuala Lumpur
2026-01-16,motokar,BMW,i5,black,electric,Rakan Niaga
2026-01-16,jip,BMW,iX,grey,electric,Johor
2026-01-16,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-01-16,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-01-16,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-01-16,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-01-16,jip,BYD,Atto 3,white,electric,W.P. Kuala Lumpur
2026-01-16,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-01-16,motokar,BYD,M6,blue,electric,Rakan Niaga
2026-01-16,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Selangor
2026-01-16,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-01-16,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-01-16,motokar,BYD,Seal,white,electric,Sarawak
2026-01-16,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-01-16,motokar,BYD,Seal,black,electric,Rakan Niaga
2026-01-16,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
2026-01-16,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-01-16,jip,BYD,Sealion,grey,electric,Johor
2026-01-16,jip,BYD,Sealion,grey,electric,Selangor
2026-01-16,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur 03,green,electric,W.P. Kuala Lumpur
2026-01-16,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur 03,green,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur V23,grey,electric,Johor
2026-01-16,jip,Chery,iCaur V23,black,electric,W.P. Kuala Lumpur
2026-01-16,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur V23,orange,electric,W.P. Kuala Lumpur
2026-01-16,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-01-16,jip,Chery,iCaur V23,white,electric,Pulau Pinang
2026-01-16,jip,Chery,iCaur V23,green,electric,W.P. Kuala Lumpur
2026-01-16,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-01-16,window_van,Denza,D9,white,electric,W.P. Kuala Lumpur
2026-01-16,motokar,Dong Feng,Box E3,white,electric,Rakan Niaga
2026-01-16,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-01-16,jip,Leapmotor,B10,white,electric,Rakan Niaga
2026-01-16,jip,Leapmotor,B10,grey,electric,Selangor
2026-01-16,jip,Leapmotor,B10,grey,electric,Rakan Niaga
